timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,error_2d,error_3d,error_x,error_y,error_z
1645814088.0786219,-29.653937940239082,13.699248836025088,11.118097090133578,-4.709103751354627,31.33726038161592,10.700000000000003,30.550682545457708,30.553543316121495,24.944834188884457,17.63801154559083,0.41809709013357477
1645814088.1789477,-29.720379712581497,13.7105966733101,11.123498775466695,-4.73863001188192,31.415202653215694,10.700000000000003,30.619289524940193,30.622218114057873,24.981749700699577,17.704605979905594,0.4234987754666921
1645814088.2790625,-29.752483414889696,13.714012470079279,11.128296237146827,-4.764636874925688,31.482966833585884,10.700000000000003,30.6615103000027,30.664501488593057,24.987846539964007,17.768954363506605,0.4282962371468244
1645814088.3789008,-29.814743787070235,13.719529297132707,11.133073245844791,-4.78966267346875,31.535386488546436,10.700000000000003,30.71904054828506,30.722093103228634,25.025081113601484,17.815857191413727,0.43307324584478835
1645814088.478714,-29.86769028728365,13.718931289880832,11.136703632345675,-4.814287779942786,31.58121780205564,10.700000000000003,30.76904705443208,30.772145955398678,25.053402507340863,17.86228651217481,0.43670363234567233
1645814088.5793872,-29.923078456088625,13.718505686215043,11.137343388803414,-4.839357694170954,31.627876974603655,10.700000000000003,30.821074400598334,30.824177141441233,25.08372076191767,17.909371288388613,0.43734338880341106
1645814088.6787348,-29.974974308141277,13.723152099957455,11.136851662792,-4.864207395904745,31.67412629589133,10.700000000000003,30.867265662895324,30.87035679869996,25.11076691223653,17.950974195933874,0.4368516627919963
1645814088.7785535,-30.016086289909623,13.725470171271366,11.136330570494406,-4.889239694433108,31.70800862704989,10.700000000000003,30.898707240694765,30.901787869197975,25.126846595476515,17.982538455778524,0.4363305704944036
1645814088.8786814,-30.054209068508428,13.724871470028003,11.134949505493015,-4.914379964547588,31.736082696425374,10.700000000000003,30.92595572036957,30.92901418232705,25.13982910396084,18.01121122639737,0.43494950549301237
1645814088.978795,-30.084014140760523,13.712733934266188,11.131250913575316,-4.938608335375974,31.756961675172526,10.700000000000003,30.94972678204382,30.952731143367952,25.14540580538455,18.044227740906337,0.43125091357531353
1645814089.0797439,-30.11125093708025,13.69610124774709,11.126729178185986,-4.962639315291225,31.774851894103353,10.700000000000003,30.97246989564618,30.97540942793532,25.148611621789023,18.078750646356262,0.4267291781859832
1645814089.178616,-30.157954415211734,13.694708275099712,11.12703979263184,-4.987487368682717,31.78753250830615,10.700000000000003,30.998430606630798,31.00137195445705,25.170467046529016,18.092824233206436,0.42703979263183633
1645814089.2815552,-30.17702769494781,13.672445795048452,11.11985830249287,-5.0142365446967325,31.79748941844459,10.700000000000003,31.011018442179015,31.013860543559215,25.162791150251078,18.125043623396138,0.4198583024928677
1645814089.3790383,-30.187921142873357,13.649658620022157,11.115003670822277,-5.034531218942679,31.793900023789636,10.700000000000003,31.01461785647999,31.01739429465801,25.15338992393068,18.14424140376748,0.41500367082227463
1645814089.478519,-30.19542044899137,13.629438298969697,11.111462512571551,-5.053094439799156,31.784686913980142,10.700000000000003,31.012088117786295,31.014817601020866,25.142326009192214,18.155248615010443,0.4114625125715481
1645814089.5785794,-30.202437792398968,13.612669097888915,11.108226645789122,-5.075445191801181,31.775624166579654,10.700000000000003,31.00417220274998,31.006859611577998,25.126992600597788,18.16295506869074,0.40822664578911905
1645814089.6792173,-30.195785877503596,13.594257418442206,11.107162245324716,-5.099672350831018,31.76660603289047,10.700000000000003,30.984660209669524,30.987335306584463,25.09611352667258,18.17234861444826,0.407162245324713
1645814089.7785332,-30.185655396840794,13.565396631807142,11.103268432322464,-5.115703050053746,31.753071430705376,10.700000000000003,30.972472056015345,30.975097266823216,25.069952346787048,18.187674798898236,0.4032684323224611
1645814089.878526,-30.177985286149422,13.537149686114098,11.097074273300471,-5.126834270673459,31.73649782693962,10.700000000000003,30.964115358768957,30.966661233166047,25.051151015475963,18.19934814082552,0.3970742733004684
1645814089.9784842,-30.155378753236988,13.51025095681282,11.091504719575294,-5.1389674529347715,31.718432372674062,10.679457766574025,30.941213693370255,30.943957205087404,25.016411300302217,18.20818141586124,0.41204695300126915
1645814090.0784407,-30.134503373434445,13.480540018984351,11.082701540430431,-5.152815303226969,31.69781389816138,10.623892094063818,30.918502654981403,30.921906676887946,24.981688070207476,18.21727387917703,0.45880944636661347
1645814090.1785524,-30.124630674259052,13.451781825344868,11.072046388266912,-5.166285912498597,31.666565838925152,10.599999999999994,30.898176805570184,30.901782435661396,24.958344761760454,18.214784013580285,0.4720463882669179
1645814090.2794693,-30.10135713905062,13.429080713143781,11.065929997262291,-5.1795624812750845,31.627030085843227,10.599999999999994,30.858729888568995,30.862247181597297,24.921794657775536,18.197949372699448,0.4659299972622968
1645814090.3786616,-30.071190754008555,13.402039559889772,11.059334223829584,-5.183691185646417,31.595867937937086,10.599999999999994,30.828607263628783,30.83202902412111,24.887499568362138,18.193828378047314,0.45933422382958966
1645814090.4786348,-30.037233216484985,13.375948675966372,11.05527789049757,-5.183691185646417,31.56805123300061,10.599999999999994,30.800180956031912,30.803545654386717,24.853542030838568,18.19210255703424,0.45527789049757494
1645814090.5794203,-29.99609875778004,13.359675612363263,11.05705248877638,-5.183691185646417,31.532796659328618,10.599999999999994,30.75577828820674,30.759174161391684,24.812407572133623,18.173121046965356,0.4570524887763856
1645814090.678642,-29.960554649366415,13.340548050861294,11.056271254347859,-5.183691185646417,31.494746886228683,10.599999999999994,30.715922555799583,30.719311221305432,24.776863463719998,18.15419883536739,0.45627125434786464
1645814090.778746,-29.922426553852077,13.319240296571829,11.056683527983722,-5.183691185646417,31.45939757408127,10.599999999999994,30.676869685006782,30.680268797968832,24.73873536820566,18.140157277509438,0.4566835279837278
1645814090.88111,-29.889804297295434,13.299863356964467,11.056593018266618,-5.183691185646417,31.42432765891646,10.599999999999994,30.64128312127819,30.644684832816562,24.706113111649017,18.124464301951996,0.4565930182666236
1645814090.9788673,-29.866592966029,13.280535933285364,11.064271576121206,-5.179990904561967,31.38310236136435,10.599999999999994,30.612599246457997,30.616119622196326,24.686602061467035,18.102566428078987,0.4642715761212113
