timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,time_diff,error_x,error_y,error_z,error_2d,error_3d
1517155516.5142708,-11.519033425364817,-8.596048566128296,-1.4812762129876162,-0.35109445009808365,-0.6864701930739615,0.0,0.05277824401855469,-11.167938975266734,-7.909578373054335,-1.4812762129876162,13.685185091724943,13.765117878679195
1517155516.6137457,-11.518475729675352,-8.596314319446998,-1.481663526422949,-0.35109445009808365,-0.6864701930739615,0.0,0.035956621170043945,-11.167381279577269,-7.909844126373037,-1.481663526422949,13.684883585437285,13.764859808675967
1517155516.71391,-11.518884590869298,-8.5950778448408,-1.4807261520639763,-0.35109445009808365,-0.6864701930739615,0.0,0.06420779228210449,-11.167790140771215,-7.908607651766839,-1.4807261520639763,13.684502607617558,13.76438017330595
1517155516.8142006,-11.518504264329557,-8.595538727045541,-1.480977684060452,-0.35109445009808365,-0.6864701930739615,0.0,0.034330129623413086,-11.167409814231474,-7.90906853397158,-1.480977684060452,13.684458594845935,13.764363477282117
1517155516.9139996,-11.517537484681363,-8.59637707471175,-1.481523299563964,-0.35109445009808365,-0.6864701930739615,0.0,0.06546878814697266,-11.16644303458328,-7.909906881637789,-1.481523299563964,13.684154227454991,13.764119594362917
1517155517.0138462,-11.517056067424626,-8.595357086789914,-1.4798835249401705,-0.35109445009808365,-0.6864701930739615,0.0,0.04247403144836426,-11.165961617326543,-7.908886893715953,-1.4798835249401705,13.68317180836379,13.762966467465905
1517155517.1138878,-11.51667263193476,-8.596101042922921,-1.4801085263456635,-0.35109445009808365,-0.6864701930739615,0.0,0.057567596435546875,-11.165578181836677,-7.90963084984896,-1.4801085263456635,13.683288943656406,13.763107118864939
1517155517.213847,-11.516209155247829,-8.596609483255985,-1.4801228513204485,-0.35109445009808365,-0.6864701930739615,0.0,0.03199315071105957,-11.165114705149746,-7.910139290182024,-1.4801228513204485,13.68320466737352,13.763024871888936
1517155517.3138485,-11.515933274222824,-8.595132446480353,-1.4793959636830358,-0.35109445009808365,-0.6864701930739615,0.0,0.0680084228515625,-11.164838824124741,-7.9086622534063915,-1.4793959636830358,13.682125734224861,13.76187403751756
1517155517.4139366,-11.515532341107694,-8.596253059575174,-1.4794415755926238,-0.35109445009808365,-0.6864701930739615,0.0,0.03155016899108887,-11.16443789100961,-7.909782866501213,-1.4794415755926238,13.682446360845244,13.762197709413975
1517155517.5138383,-11.515409769974163,-8.595726883352988,-1.4803941343653229,-0.35109445009808365,-0.6864701930739615,0.0,0.06835150718688965,-11.16431531987608,-7.909256690279027,-1.4803941343653229,13.682042170463562,13.761898297379128
1517155517.6137547,-11.517687267981039,-8.594956742641603,-1.4799259287963658,-0.35109445009808365,-0.6864701930739615,0.0,0.03311800956726074,-11.166592817882956,-7.908486549567642,-1.4799259287963658,13.683455508938067,13.763253082749417
1517155517.714976,-11.518341387557506,-8.595543130020028,-1.4813904355593266,-0.35109445009808365,-0.6864701930739615,0.0,0.06810331344604492,-11.167246937459423,-7.909072936946067,-1.4813904355593266,13.684328221879564,13.764278277726595
1517155517.8139832,-11.517927441006172,-8.595742005405643,-1.4806308018484344,-0.35109445009808365,-0.6864701930739615,0.0,0.03779292106628418,-11.16683299090809,-7.909271812331682,-1.4806308018484344,13.684105365283395,13.763974978891822
