timestamp,latitude,longitude,altitude,status,service
1748026060.2244692,45.3258065,-75.66482766666667,67.2,2,1
1748026060.446196,45.32585233333333,-75.66486416666666,64.39999999999999,2,1
1748026060.64653,45.325291,-75.66402166666667,90.5,1,1
1748026060.8335936,45.325320833333336,-75.66405366666666,87.5,1,1
1748026061.0293508,45.3253315,-75.66405283333333,86.8,1,1
1748026061.2360704,45.3258255,-75.66476833333333,66.89999999999999,2,1
1748026061.464299,45.32587316666667,-75.66480516666667,64.3,2,1
1748026061.6390944,45.325313,-75.6639635,90.2,1,1
1748026061.818395,45.32534283333333,-75.66399333333334,87.39999999999999,1,1
1748026062.022525,45.3253535,-75.66399116666666,86.7,1,1
1748026062.2338865,45.3258475,-75.66470633333333,66.89999999999999,2,1
1748026062.445777,45.325896,-75.66474366666667,64.1,2,1
1748026062.6376543,45.3253365,-75.66390333333334,89.89999999999999,1,1
1748026062.8237872,45.325368,-75.663934,87.0,1,1
1748026063.0085,45.32537933333333,-75.66393216666667,86.3,1,1
1748026063.2269409,45.32587216666667,-75.66464483333333,66.6,2,1
1748026063.4693656,45.32592066666667,-75.664681,63.8,2,1
1748026063.6393356,45.32536266666666,-75.66384233333333,89.6,1,1
1748026063.8180313,45.3253935,-75.66387233333333,86.8,1,1
1748026064.01706,45.325405,-75.66386983333334,86.1,1,1
1748026064.24975,45.3258615,-75.66452733333334,67.5,2,1
1748026064.4533439,45.32591516666667,-75.6645785,67.0,2,1
1748026064.6462822,45.325342166666665,-75.6637325,91.0,1,1
1748026064.821476,45.32537083333333,-75.6637595,88.1,1,1
1748026065.029906,45.3253815,-75.66375616666667,87.39999999999999,1,1
1748026065.2256863,45.32589883333333,-75.66448166666666,67.39999999999999,2,1
1748026065.4548066,45.32595083333333,-75.66453183333333,66.8,2,1
1748026065.654932,45.32537,-75.66367283333334,91.3,1,1
1748026065.8314393,45.32539966666667,-75.66369833333333,88.39999999999999,1,1
1748026066.033939,45.325410833333336,-75.6636945,87.7,1,1
1748026066.242627,45.325934333333336,-75.664429,67.39999999999999,2,1
1748026066.4515896,45.32598466666666,-75.66447583333333,66.39999999999999,2,1
1748026066.6435728,45.3253975,-75.66360666666667,91.39999999999999,1,1
1748026066.8390763,45.32542566666667,-75.66363183333333,88.5,1,1
1748026067.032245,45.32543666666667,-75.66362783333334,87.8,1,1
1748026067.2227077,45.325963333333334,-75.66436683333333,67.6,2,1
1748026067.460195,45.32601283333333,-75.66441183333333,66.7,2,1
1748026067.6401,45.325429666666665,-75.66354733333333,91.39999999999999,1,1
1748026067.8392231,45.32545866666667,-75.6635735,88.5,1,1
1748026068.0187256,45.32547,-75.66356983333333,87.8,1,1
1748026068.2346957,45.32599833333333,-75.66430866666667,67.3,2,1
1748026068.4490597,45.326047333333335,-75.66435316666667,66.39999999999999,2,1
1748026068.6644142,45.32546083333333,-75.663481,91.5,1,1
1748026068.8344605,45.3254905,-75.6635085,88.5,1,1
1748026069.0206633,45.325502,-75.66350516666667,87.8,1,1
1748026069.2265546,45.3260265,-75.6642415,67.6,2,1
1748026069.4637506,45.326076,-75.66428633333334,66.7,2,1
1748026069.6550298,45.3254925,-75.6634185,91.5,1,1
1748026069.8373647,45.325522666666664,-75.66344566666666,88.39999999999999,1,1
1748026070.0282574,45.325534166666664,-75.6634415,87.7,1,1
1748026070.2125106,45.326062666666665,-75.664183,67.39999999999999,2,1
1748026070.4473042,45.326110166666666,-75.66422466666667,66.39999999999999,2,1
1748026070.6545658,45.325522,-75.66334983333333,91.3,1,1
1748026070.831265,45.32555116666666,-75.663376,88.3,1,1
1748026071.0233166,45.325563,-75.66337216666666,87.6,1,1
1748026071.2269168,45.326093,-75.66411566666666,67.3,2,1
1748026071.4582832,45.32614083333333,-75.66415766666667,66.39999999999999,2,1
1748026071.643761,45.32555283333333,-75.6632845,91.5,1,1
1748026071.8322048,45.32558133333333,-75.66330983333333,88.5,1,1
1748026072.0111077,45.325591833333334,-75.66330433333333,87.7,1,1
1748026072.2346652,45.3261225,-75.66404783333333,67.0,2,1
1748026072.4578898,45.326169166666666,-75.6640885,66.2,2,1
1748026072.6345887,45.325577833333334,-75.66320866666666,91.3,1,1
1748026072.8427374,45.32560816666667,-75.6632355,88.2,1,1
1748026073.0250568,45.325619833333334,-75.66323116666666,87.5,1,1
1748026073.221634,45.326154333333335,-75.66398016666666,67.1,2,1
1748026073.4604852,45.32620133333333,-75.6640205,66.2,2,1
1748026073.647023,45.32561116666667,-75.6631415,91.1,1,1
1748026073.811434,45.325641,-75.66316833333333,88.1,1,1
1748026074.0138788,45.3256525,-75.66316366666666,87.3,1,1
1748026074.2256548,45.32618033333333,-75.66390383333334,67.3,2,1
1748026074.4499981,45.326227833333334,-75.663945,66.39999999999999,2,1
1748026074.6391308,45.3256415,-75.66307233333333,91.3,1,1
1748026074.8200321,45.32567216666666,-75.66309933333334,88.2,1,1
1748026075.018886,45.325683833333336,-75.66309483333333,87.5,1,1
1748026075.2309618,45.32621266666666,-75.66383666666667,67.3,2,1
1748026075.4678955,45.32626,-75.66387716666667,66.2,2,1
1748026075.6447756,45.3256735,-75.66300533333333,91.2,1,1
1748026075.8160753,45.3257025,-75.6630305,88.2,1,1
1748026076.0203388,45.325714,-75.6630255,87.6,1,1
1748026076.2355473,45.32623866666667,-75.66376183333334,67.7,2,1
1748026076.4481964,45.326286,-75.6638035,67.0,2,1
1748026076.6411185,45.325703,-75.66293716666667,91.6,1,1
1748026076.8277133,45.32573216666667,-75.66296183333333,88.6,1,1
1748026077.030546,45.325744,-75.66295683333334,87.89999999999999,1,1
1748026077.2191122,45.326272,-75.66369716666667,67.7,2,1
1748026077.4482687,45.3263195,-75.66373883333333,66.8,2,1
1748026077.6438084,45.325735,-75.66286816666667,91.5,1,1
1748026077.818789,45.32576433333333,-75.662894,88.6,1,1
1748026078.0236466,45.325775666666665,-75.66288983333334,87.89999999999999,1,1
1748026078.223677,45.3263405,-75.66367766666667,68.5,2,1
1748026078.4585905,45.32638,-75.6637215,65.5,2,1
1748026078.6365845,45.3259125,-75.6628495,120.60000000000001,1,1
1748026078.832369,45.326019,-75.66295633333333,116.8,1,1
1748026079.0176387,45.326052,-75.66297683333333,115.8,1,1
1748026079.2151215,45.326398,-75.663654,67.6,2,1
1748026079.4550378,45.326411666666665,-75.663657,65.6,2,1
1748026079.6411994,45.32595516666667,-75.6627965,120.10000000000001,1,1
1748026079.8183575,45.3260595,-75.662903,116.2,1,1
1748026080.0303342,45.32609133333333,-75.66292333333334,115.10000000000001,1,1
1748026080.2198918,45.326427333333335,-75.663589,68.0,2,1
1748026080.4555652,45.32644166666667,-75.66359133333333,65.6,2,1
1748026080.6463244,45.32598483333334,-75.66273683333333,119.89999999999999,1,1
1748026080.8402817,45.326090666666666,-75.66284466666667,115.8,1,1
1748026081.0091147,45.326123,-75.66286566666666,114.8,1,1
1748026081.2302723,45.32645983333333,-75.663531,68.0,2,1
1748026081.4672735,45.32647516666667,-75.6635335,65.39999999999999,2,1
1748026081.6583295,45.326024333333336,-75.66268433333333,118.99999999999999,1,1
1748026081.841731,45.32612833333334,-75.662792,115.39999999999999,1,1
1748026082.0291376,45.3261605,-75.66281333333333,114.39999999999999,1,1
1748026082.2374063,45.3264915,-75.66347233333333,68.1,2,1
1748026082.4505072,45.32650783333333,-75.66347416666666,65.1,2,1
1748026082.6366327,45.3260565,-75.66262583333334,118.89999999999999,1,1
1748026082.8091424,45.326160333333334,-75.6627335,115.2,1,1
1748026083.016901,45.326192666666664,-75.6627545,114.3,1,1
1748026083.2249994,45.326522833333335,-75.66341266666667,67.89999999999999,2,1
1748026083.4588802,45.32653833333333,-75.6634145,65.2,2,1
1748026083.6454766,45.32608716666667,-75.66256516666667,118.49999999999999,1,1
1748026083.817485,45.3261905,-75.66267283333333,114.89999999999999,1,1
1748026084.0234969,45.3262225,-75.66269416666667,113.99999999999999,1,1
1748026084.2293332,45.32655166666667,-75.66335166666667,67.8,2,1
1748026084.46368,45.32656566666667,-75.6633535,65.3,2,1
1748026084.6379495,45.326113,-75.6625005,119.10000000000001,1,1
1748026084.8252435,45.326216333333335,-75.6626085,115.10000000000001,1,1
1748026085.0390708,45.3262475,-75.66262916666666,113.99999999999999,1,1
1748026085.2227905,45.32657433333333,-75.663283,67.89999999999999,2,1
1748026085.466131,45.326589166666665,-75.66328483333334,65.1,2,1
1748026085.6420097,45.326138666666665,-75.66243816666666,118.39999999999999,1,1
1748026085.8195324,45.32624033333333,-75.66254433333333,114.8,1,1
1748026086.0270078,45.32627133333333,-75.6625645,113.89999999999999,1,1
1748026086.2341347,45.326600166666665,-75.66322016666666,68.0,2,1
1748026086.4387038,45.32661516666667,-75.663222,65.39999999999999,2,1
1748026086.6401467,45.326162333333336,-75.66237216666667,118.99999999999999,1,1
1748026086.826232,45.3262665,-75.66248016666667,115.39999999999999,1,1
1748026087.0278068,45.32629883333333,-75.662502,114.49999999999999,1,1
1748026087.2234643,45.3266275,-75.66315716666666,68.8,2,1
1748026087.462535,45.32664233333333,-75.66315933333334,66.1,2,1
1748026087.6413465,45.32619233333333,-75.66231516666667,119.3,1,1
1748026087.8514445,45.32629516666667,-75.66242266666667,115.8,1,1
1748026088.0467467,45.32632566666667,-75.66244316666666,114.89999999999999,1,1
1748026088.2115982,45.3266515,-75.66309516666666,69.39999999999999,2,1
1748026088.447996,45.326665166666665,-75.663097,67.0,2,1
1748026088.6591032,45.32621266666666,-75.6622515,120.39999999999999,1,1
1748026088.819764,45.326317,-75.66236,116.60000000000001,1,1
1748026089.0362718,45.326349,-75.66238216666666,115.60000000000001,1,1
1748026089.260881,45.3266765,-75.66303616666667,69.89999999999999,2,1
1748026089.4600618,45.32668983333333,-75.66303866666667,67.6,2,1
1748026089.6440282,45.326239666666666,-75.66219266666667,120.99999999999999,1,1
1748026089.8218834,45.326344166666665,-75.66230183333333,117.10000000000001,1,1
1748026090.0199664,45.3263765,-75.6623245,116.10000000000001,1,1
1748026090.229682,45.3267035,-75.662977,70.39999999999999,2,1
1748026090.4545848,45.32671716666667,-75.66298,68.1,2,1
1748026090.6475096,45.3262685,-75.6621405,120.60000000000001,1,1
1748026090.8424253,45.3263735,-75.66224916666667,116.89999999999999,1,1
1748026091.0413613,45.3264055,-75.66227066666667,116.2,1,1
1748026091.244486,45.32673166666667,-75.66292033333333,70.7,2,1
1748026091.4700515,45.326744166666664,-75.662923,68.6,2,1
1748026091.6360369,45.326296166666665,-75.66208316666666,121.3,1,1
1748026091.8084044,45.32640033333333,-75.66219083333333,117.49999999999999,1,1
1748026092.0145235,45.326431666666664,-75.6622125,116.49999999999999,1,1
1748026092.2450821,45.326761166666664,-75.66286983333333,70.3,2,1
1748026092.4611804,45.326775,-75.66287283333334,67.89999999999999,2,1
1748026092.6466596,45.3263265,-75.6620295,121.39999999999999,1,1
1748026092.828612,45.3264265,-75.66213783333333,116.39999999999999,1,1
1748026093.0335283,45.326461,-75.6621615,115.7,1,1
1748026093.270872,45.32678816666667,-75.6628115,70.8,2,1
1748026093.4816265,45.326802666666666,-75.662815,68.5,2,1
1748026093.6541305,45.32635783333333,-75.66197616666666,120.89999999999999,1,1
1748026093.834826,45.326465,-75.66208816666666,117.10000000000001,1,1
1748026094.020267,45.326498666666666,-75.6621115,116.3,1,1
1748026094.2287636,45.326821,-75.66275866666666,71.39999999999999,2,1
1748026094.4504232,45.326835,-75.66276133333334,69.1,2,1
1748026094.6446054,45.326389,-75.66192066666666,121.2,1,1
1748026094.8245375,45.326494333333336,-75.6620305,117.49999999999999,1,1
1748026095.0218112,45.32652733333333,-75.662053,116.60000000000001,1,1
1748026095.2490084,45.32685216666667,-75.66270316666666,71.8,2,1
1748026095.462447,45.3268675,-75.66270583333333,69.3,2,1
1748026095.6406183,45.326421833333335,-75.66186383333333,121.89999999999999,1,1
1748026095.8295016,45.32652016666667,-75.6619715,116.8,1,1
1748026096.0249557,45.326551,-75.6619925,115.7,1,1
1748026096.2197607,45.3268815,-75.66264316666667,71.8,2,1
1748026096.4487624,45.326897833333334,-75.662646,69.39999999999999,2,1
1748026096.637978,45.3264525,-75.66180416666667,121.8,1,1
1748026096.8307726,45.3265585,-75.66191416666666,117.99999999999999,1,1
1748026097.0291448,45.32658833333333,-75.661935,116.39999999999999,1,1
1748026097.211547,45.326915166666666,-75.662584,71.89999999999999,2,1
1748026097.46498,45.3269295,-75.66258583333334,69.6,2,1
1748026097.642578,45.326483,-75.66174133333334,122.2,1,1
1748026097.8363369,45.326583,-75.66185016666667,117.2,1,1
1748026098.0325718,45.32661433333333,-75.66187116666667,115.99999999999999,1,1
1748026098.2226758,45.32694016666667,-75.66251433333333,72.39999999999999,2,1
1748026098.459455,45.32695533333333,-75.66251566666666,70.0,2,1
1748026098.6485116,45.326516833333336,-75.661687,121.60000000000001,1,1
1748026098.8349237,45.3266185,-75.6617945,116.8,1,1
1748026099.014659,45.326650666666666,-75.66181533333334,115.7,1,1
1748026099.2154484,45.326976333333334,-75.6624575,72.5,2,1
1748026099.4599433,45.326992833333335,-75.6624595,70.0,2,1
1748026099.636101,45.32655333333334,-75.66162716666666,122.3,1,1
1748026099.8393078,45.326658,-75.66173583333334,118.2,1,1
1748026100.0213413,45.326690166666666,-75.66175633333333,117.3,1,1
1748026100.2567644,45.32700366666667,-75.66238833333334,73.3,2,1
1748026100.448032,45.327018833333334,-75.66238916666667,70.7,2,1
1748026100.6525478,45.32658266666667,-75.66156566666666,122.60000000000001,1,1
1748026100.8124046,45.326686,-75.66167283333333,118.39999999999999,1,1
1748026101.019762,45.326717,-75.6616915,117.39999999999999,1,1
1748026101.2365942,45.327019166666666,-75.66229733333333,74.89999999999999,2,1
1748026101.4555697,45.327036666666665,-75.66230933333334,71.6,2,1
1748026101.6391065,45.326656,-75.66158866666666,116.89999999999999,1,1
1748026101.8364415,45.32674816666667,-75.66168283333333,113.2,1,1
1748026102.0329046,45.32677,-75.661697,111.49999999999999,1,1
1748026102.2225513,45.32704066666667,-75.66223633333334,74.6,2,1
1748026102.4471335,45.3270545,-75.66223883333333,71.7,2,1
1748026102.6323407,45.326674833333335,-75.6615185,116.8,1,1
1748026102.8439589,45.3267655,-75.6616115,113.3,1,1
1748026103.0307906,45.3267925,-75.66162716666666,112.39999999999999,1,1
1748026103.3625448,45.32706,-75.6621685,74.6,2,1
1748026103.4531646,45.3270725,-75.66216783333333,71.8,2,1
1748026103.6354873,45.326691833333335,-75.66144616666666,116.99999999999999,1,1
1748026103.829003,45.326781,-75.66153866666667,113.2,1,1
1748026104.0175138,45.32680583333333,-75.66155383333333,112.3,1,1
1748026104.22949,45.3270705,-75.66209416666666,74.6,2,1
1748026104.4367607,45.32708066666667,-75.66209316666666,72.0,2,1
1748026104.6409838,45.3266995,-75.66136916666666,117.2,1,1
1748026104.8283882,45.32678666666666,-75.661462,113.39999999999999,1,1
1748026105.0403361,45.32681083333333,-75.66147666666667,112.39999999999999,1,1
1748026105.2219028,45.32707516666667,-75.66201783333334,74.89999999999999,2,1
1748026105.4607813,45.32708483333333,-75.662016,72.3,2,1
1748026105.6379414,45.32670483333333,-75.66129683333334,117.10000000000001,1,1
1748026105.8541634,45.32679,-75.66138833333333,113.49999999999999,1,1
1748026106.050092,45.32681183333333,-75.66140283333333,112.60000000000001,1,1
1748026106.2333548,45.32707116666667,-75.6619535,74.8,2,1
1748026106.455184,45.32669666666666,-75.66123433333334,117.39999999999999,1,1
1748026106.6658745,45.32678216666667,-75.66132666666667,113.7,1,1
1748026106.829246,45.326804,-75.66134166666667,112.8,1,1
1748026107.0501602,45.326813666666666,-75.66134066666666,112.49999999999999,1,1
1748026107.2626295,45.32706433333333,-75.66187866666667,74.8,2,1
1748026107.4555006,45.326689,-75.66116116666667,117.60000000000001,1,1
1748026107.6272938,45.3267725,-75.66125383333333,113.99999999999999,1,1
1748026107.821507,45.32679266666667,-75.66126933333334,113.10000000000001,1,1
1748026108.0080385,45.326801,-75.66126916666667,112.7,1,1
1748026108.2409906,45.327049333333335,-75.66180633333333,75.3,2,1
1748026108.4523757,45.326677,-75.66108966666667,117.89999999999999,1,1
1748026108.6504402,45.32676083333333,-75.661183,114.10000000000001,1,1
1748026108.8310652,45.32678083333333,-75.661199,113.2,1,1
1748026109.0399969,45.32665566666667,-75.661032,119.60000000000001,1,1
1748026109.220998,45.327033,-75.66172316666666,75.3,2,1
1748026109.4618104,45.3270165,-75.6616895,75.3,2,1
1748026109.6450918,45.3266545,-75.66100316666666,118.2,1,1
1748026109.8085873,45.32673783333333,-75.66109616666667,114.39999999999999,1,1
1748026110.0194678,45.32675783333333,-75.66111283333333,113.39999999999999,1,1
1748026110.2490113,45.32701266666667,-75.6616605,75.8,2,1
1748026110.4451015,45.32664116666667,-75.66094966666667,117.89999999999999,1,1
1748026110.6178195,45.3267235,-75.661042,114.10000000000001,1,1
1748026110.822618,45.3267425,-75.661057,113.2,1,1
1748026111.0459416,45.32661933333333,-75.66089266666667,119.39999999999999,1,1
1748026111.2323868,45.3269855,-75.66156133333334,75.6,2,1
1748026111.461154,45.32696383333333,-75.6615235,76.5,2,1
1748026111.641205,45.326614,-75.66085933333333,117.99999999999999,1,1
1748026111.8357198,45.32669683333334,-75.66095216666666,114.39999999999999,1,1
1748026112.0228045,45.326716166666664,-75.66096716666667,113.60000000000001,1,1
1748026112.25268,45.32697116666667,-75.66151483333333,76.5,2,1
1748026112.4420621,45.32659966666667,-75.66080233333334,118.49999999999999,1,1
1748026112.6421814,45.326673166666666,-75.66089016666666,113.2,1,1
1748026112.8423836,45.32668366666667,-75.6609005,110.99999999999999,1,1
1748026113.0415404,45.32654983333333,-75.660731,114.99999999999999,1,1
1748026113.232477,45.32693616666667,-75.661401,76.7,2,1
1748026113.445779,45.3269115,-75.66135383333334,78.1,2,1
1748026113.6446025,45.3265715,-75.66070316666666,118.89999999999999,1,1
1748026113.8296459,45.32665183333334,-75.66079383333333,114.99999999999999,1,1
1748026114.0416682,45.326670666666665,-75.66080866666667,114.10000000000001,1,1
1748026114.2489274,45.3269235,-75.66135233333333,77.0,2,1
1748026114.4514132,45.326549,-75.66064,118.89999999999999,1,1
1748026114.6365182,45.326632833333335,-75.66073116666666,115.2,1,1
1748026114.8305273,45.32665216666667,-75.66074383333333,114.39999999999999,1,1
1748026115.0627904,45.326526333333334,-75.6605755,120.60000000000001,1,1
1748026115.2181306,45.326892,-75.661243,77.0,2,1
1748026115.45718,45.326870166666666,-75.66120316666667,77.3,2,1
1748026115.6597536,45.326518666666665,-75.66053433333333,119.10000000000001,1,1
1748026115.8206527,45.326602333333334,-75.66062366666667,115.49999999999999,1,1
1748026116.0209901,45.3266225,-75.66063633333333,114.7,1,1
1748026116.246003,45.32687116666666,-75.661172,77.7,2,1
1748026116.4557362,45.326506333333334,-75.66046733333333,119.10000000000001,1,1
1748026116.626919,45.32658933333333,-75.66055533333333,115.49999999999999,1,1
1748026116.8306818,45.3266085,-75.66056783333333,114.60000000000001,1,1
1748026117.0461056,45.326483333333336,-75.660401,120.49999999999999,1,1
1748026117.224435,45.32684916666667,-75.66106866666667,77.1,2,1
1748026117.462478,45.3268295,-75.6610275,77.3,2,1
1748026117.6445909,45.3264815,-75.66036083333333,118.49999999999999,1,1
1748026117.822173,45.326564166666664,-75.66044733333334,115.10000000000001,1,1
1748026118.035449,45.32658416666666,-75.66045933333334,114.3,1,1
1748026118.2475946,45.32683216666667,-75.66099583333333,77.7,2,1
1748026118.4477012,45.32646783333333,-75.66029266666666,118.60000000000001,1,1
1748026118.617348,45.326549666666665,-75.66038,115.10000000000001,1,1
1748026118.8126574,45.32656866666667,-75.66039233333333,114.2,1,1
1748026119.0448673,45.32644416666667,-75.66022516666666,120.39999999999999,1,1
1748026119.2405298,45.326815,-75.66090516666667,76.8,2,1
1748026119.4652495,45.32679916666667,-75.66086916666667,76.8,2,1
1748026119.6414447,45.32644333333333,-75.66018916666667,118.89999999999999,1,1
1748026119.826501,45.326526333333334,-75.66027783333334,115.2,1,1
1748026120.0132065,45.3265455,-75.6602905,114.3,1,1
1748026120.2433589,45.32679383333333,-75.66083033333334,77.7,2,1
1748026120.452067,45.3264265,-75.66012283333333,118.99999999999999,1,1
1748026120.6125228,45.32650866666667,-75.6602105,115.49999999999999,1,1
1748026120.8172271,45.32652733333333,-75.66022283333334,114.7,1,1
1748026121.0473304,45.326401833333335,-75.66005883333334,120.7,1,1
1748026121.2334847,45.3267725,-75.66073833333333,77.0,2,1
1748026121.4574234,45.32675866666666,-75.66070916666666,76.8,2,1
1748026121.645317,45.3263955,-75.66001966666667,119.39999999999999,1,1
1748026121.8305295,45.326478,-75.66010783333333,115.7,1,1
1748026122.0235112,45.326497833333335,-75.66012133333334,114.89999999999999,1,1
1748026122.2282925,45.32674983333333,-75.66064833333333,78.2,2,1
1748026122.4421098,45.32675,-75.66064383333334,76.8,2,1
1748026122.6525958,45.32637583333333,-75.6599395,119.8,1,1
1748026122.8367271,45.32645866666667,-75.6600295,116.2,1,1
1748026123.0205333,45.3264775,-75.66004366666667,115.3,1,1
1748026123.2427518,45.32672316666667,-75.6605805,79.2,2,1
1748026123.4588428,45.326357,-75.65987533333333,120.10000000000001,1,1
1748026123.6183708,45.326440833333336,-75.6599645,116.39999999999999,1,1
1748026123.8135056,45.3264605,-75.65997816666666,115.60000000000001,1,1
1748026124.0423963,45.32633633333333,-75.6598145,121.7,1,1
1748026124.20823,45.326706333333334,-75.66049416666667,78.0,2,1
1748026124.4555671,45.32669,-75.6604625,78.1,2,1
1748026124.6397502,45.326331333333336,-75.65978466666667,119.89999999999999,1,1
1748026124.8199756,45.32641516666666,-75.6598765,116.3,1,1
1748026125.0235384,45.32643516666667,-75.659892,115.3,1,1
1748026125.2417197,45.326687,-75.66043666666667,78.89999999999999,2,1
1748026125.45402,45.32631883333333,-75.65972916666666,119.7,1,1
1748026125.6231632,45.32640383333333,-75.65982016666666,116.2,1,1
1748026125.8443418,45.326425,-75.65983566666667,115.3,1,1
1748026126.0264144,45.3263005,-75.6596725,121.2,1,1
1748026126.2338855,45.32666783333333,-75.660347,78.6,2,1
1748026126.4457164,45.326649,-75.66031183333334,78.89999999999999,2,1
1748026126.6463768,45.32630316666667,-75.65965166666666,119.89999999999999,1,1
1748026126.8381119,45.32638716666666,-75.65974266666667,116.3,1,1
1748026127.0234942,45.326408,-75.65975766666666,115.39999999999999,1,1
1748026127.2552261,45.326655833333334,-75.66029683333333,79.2,2,1
1748026127.459651,45.32629083333333,-75.65959483333333,120.3,1,1
1748026127.6456068,45.326375,-75.659686,116.49999999999999,1,1
1748026127.8511672,45.32639483333333,-75.659702,115.7,1,1
1748026128.0429757,45.326272,-75.65954266666667,121.7,1,1
1748026128.2337947,45.326635833333334,-75.66021116666667,79.1,2,1
1748026128.445494,45.32661816666667,-75.660175,79.3,2,1
1748026128.6485944,45.326275333333335,-75.65951733333333,120.2,1,1
1748026128.830059,45.326359833333335,-75.659608,116.7,1,1
1748026129.0470138,45.32638133333333,-75.65962483333334,115.8,1,1
1748026129.2470698,45.32662783333333,-75.660163,80.0,2,1
1748026129.4641807,45.32626466666667,-75.6594655,120.2,1,1
1748026129.6108205,45.326348,-75.65955666666666,116.8,1,1
1748026129.8365426,45.32636816666667,-75.65957333333333,115.99999999999999,1,1
1748026130.0423436,45.326244333333335,-75.65941416666666,122.10000000000001,1,1
1748026130.2276025,45.32661316666667,-75.66008916666667,78.6,2,1
1748026130.4564283,45.326598833333335,-75.6600645,79.2,2,1
1748026130.6589868,45.32624533333333,-75.65939033333333,121.10000000000001,1,1
1748026130.8316605,45.32632733333333,-75.65948166666666,117.2,1,1
1748026131.0216072,45.3263465,-75.65949883333333,116.3,1,1
1748026131.2519484,45.326594666666665,-75.6600435,80.2,2,1
1748026131.473883,45.32622683333334,-75.65934033333333,120.89999999999999,1,1
1748026131.6228673,45.326310666666664,-75.65943266666666,117.2,1,1
1748026131.826043,45.326331,-75.65944983333333,116.3,1,1
1748026132.0507693,45.32620716666667,-75.65928933333333,122.60000000000001,1,1
1748026132.2369921,45.326575,-75.6599685,79.5,2,1
1748026132.4512262,45.326558666666664,-75.65993766666666,79.6,2,1
1748026132.6491804,45.326207333333336,-75.659269,121.10000000000001,1,1
1748026132.820345,45.3262885,-75.65936133333334,117.49999999999999,1,1
1748026133.0415387,45.32630666666667,-75.6593785,116.60000000000001,1,1
1748026133.23247,45.32656016666667,-75.6599155,77.8,2,1
1748026133.464919,45.326162333333336,-75.65920933333334,116.39999999999999,1,1
1748026133.6243017,45.326253,-75.65930383333334,114.7,1,1
1748026133.8209085,45.326269833333335,-75.65931966666666,113.60000000000001,1,1
1748026134.0446796,45.326139833333336,-75.65915983333333,117.99999999999999,1,1
1748026134.3852084,45.326517333333335,-75.65982166666667,80.5,2,1
1748026134.4593148,45.326490666666665,-75.65977833333334,82.0,2,1
1748026134.660494,45.326162333333336,-75.6591445,121.7,1,1
1748026134.818411,45.32624416666667,-75.659235,117.99999999999999,1,1
1748026135.0088947,45.32626416666667,-75.6592505,117.10000000000001,1,1
1748026135.241501,45.326507166666666,-75.65978366666667,81.8,2,1
1748026135.4659326,45.3261475,-75.6590885,122.10000000000001,1,1
1748026135.6256742,45.32623133333333,-75.65918016666667,118.39999999999999,1,1
1748026135.818785,45.326251,-75.65919633333333,117.39999999999999,1,1
1748026136.0382686,45.32612866666667,-75.659038,123.39999999999999,1,1
1748026136.2308195,45.3264915,-75.659703,80.2,2,1
1748026136.4522617,45.326468,-75.65966083333333,81.3,2,1
1748026136.6576345,45.326131333333336,-75.65901133333334,121.49999999999999,1,1
1748026136.8170543,45.326205,-75.65909466666666,116.3,1,1
1748026137.0286882,45.326227833333334,-75.65910966666667,115.99999999999999,1,1
1748026137.2614276,45.326475333333335,-75.659644,81.5,2,1
1748026137.459051,45.3261115,-75.65894533333334,121.39999999999999,1,1
1748026137.6250217,45.3261955,-75.65903533333334,117.7,1,1
1748026137.8143656,45.3262165,-75.65905033333334,116.8,1,1
1748026138.0356085,45.32609566666667,-75.658891,122.99999999999999,1,1
1748026138.2360032,45.32646166666667,-75.6595595,80.6,2,1
1748026138.451175,45.32644283333333,-75.65952133333333,80.6,2,1
1748026138.6317563,45.3260955,-75.65885816666666,121.60000000000001,1,1
1748026138.8258924,45.3261775,-75.65894666666667,117.8,1,1
1748026139.0237453,45.326197,-75.65896033333334,116.8,1,1
1748026139.2384784,45.326443166666664,-75.659496,81.5,2,1
1748026139.4639902,45.32607983333333,-75.65879616666666,121.39999999999999,1,1
1748026139.656863,45.326162,-75.6588835,117.7,1,1
1748026139.816532,45.32618133333333,-75.6588975,116.8,1,1
1748026140.038883,45.3260565,-75.65873483333333,123.10000000000001,1,1
1748026140.2776752,45.326424833333334,-75.65941283333333,80.7,2,1
1748026140.456031,45.32641233333333,-75.659384,80.39999999999999,2,1
1748026140.6680717,45.326058,-75.658706,121.7,1,1
1748026140.824219,45.326139166666664,-75.658793,117.89999999999999,1,1
1748026141.016863,45.326158,-75.658806,116.99999999999999,1,1
1748026141.2379782,45.326403666666664,-75.65934066666667,81.6,2,1
1748026141.4642031,45.3260405,-75.658642,121.89999999999999,1,1
1748026141.6331317,45.32612116666667,-75.65873016666667,118.2,1,1
1748026141.8232958,45.32613883333333,-75.65874333333333,117.3,1,1
1748026142.042744,45.3260135,-75.65857933333334,123.7,1,1
1748026142.2094657,45.32637916666667,-75.65925383333334,81.1,2,1
1748026142.467941,45.326362,-75.65922,81.3,2,1
1748026142.6643603,45.3260105,-75.6585465,122.10000000000001,1,1
1748026142.8274984,45.32609133333333,-75.65863483333334,118.39999999999999,1,1
1748026143.0240943,45.326109833333334,-75.65864783333333,117.39999999999999,1,1
1748026143.2401688,45.32635666666667,-75.65918633333334,82.0,2,1
